               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.019366,           0.0093419,           0.0050428,             0.99523,             0.99557,              0.9949,             0.87367,            0.012632,           0.0047496,           0.0014725,           0.0084655,           0.0084655,           0.0084655
                 157,            0.019272,           0.0093558,           0.0051266,              0.9925,             0.99313,             0.99486,             0.87039,            0.013224,           0.0049697,           0.0015872,           0.0084556,           0.0084556,           0.0084556
                 158,            0.019354,           0.0094047,           0.0048966,             0.99201,             0.99628,             0.99491,             0.87103,            0.013113,           0.0048857,             0.00138,           0.0084457,           0.0084457,           0.0084457
                 159,            0.020235,           0.0093606,           0.0045449,              0.9934,             0.99553,             0.99487,             0.86733,            0.013421,            0.004991,           0.0015975,           0.0084358,           0.0084358,           0.0084358
                 160,            0.020194,           0.0093454,           0.0044221,             0.99226,             0.99561,             0.99484,             0.86962,             0.01291,            0.004865,           0.0016548,           0.0084259,           0.0084259,           0.0084259
                 161,             0.01914,           0.0092137,           0.0045341,             0.98956,             0.99821,             0.99481,             0.87715,            0.012862,           0.0049408,           0.0014681,            0.008416,            0.008416,            0.008416
                 162,            0.018963,           0.0091282,           0.0045438,             0.99387,             0.99422,             0.99487,             0.86666,            0.013369,           0.0048857,           0.0015151,           0.0084061,           0.0084061,           0.0084061
                 163,            0.019559,           0.0091756,            0.004397,             0.99322,             0.99754,             0.99488,              0.8819,            0.012496,           0.0047532,           0.0014865,           0.0083962,           0.0083962,           0.0083962
                 164,            0.018473,           0.0094133,           0.0039901,             0.98673,             0.99644,             0.99415,             0.87414,            0.013473,           0.0050064,           0.0016647,           0.0083863,           0.0083863,           0.0083863
                 165,            0.019182,           0.0090805,           0.0044945,             0.99688,             0.99782,             0.99489,              0.8735,            0.013182,           0.0047902,           0.0014409,           0.0083764,           0.0083764,           0.0083764
                 166,            0.019369,            0.009176,           0.0049012,             0.99298,             0.99569,             0.99475,             0.87708,            0.013098,           0.0047549,           0.0015148,           0.0083665,           0.0083665,           0.0083665
                 167,            0.018922,           0.0093462,           0.0049028,              0.9938,             0.99726,             0.99496,             0.88243,            0.012796,           0.0047822,           0.0013936,           0.0083566,           0.0083566,           0.0083566
                 168,            0.019008,           0.0091081,           0.0044042,             0.99536,             0.99643,             0.99485,             0.87904,            0.012239,           0.0047338,           0.0014564,           0.0083467,           0.0083467,           0.0083467
                 169,            0.018733,           0.0090815,           0.0052646,             0.99401,             0.99543,              0.9947,             0.87852,            0.012161,           0.0046891,           0.0015592,           0.0083368,           0.0083368,           0.0083368
                 170,            0.019115,           0.0088221,            0.004209,             0.99371,             0.99702,             0.99484,             0.87575,            0.012269,           0.0047641,           0.0012552,           0.0083269,           0.0083269,           0.0083269
                 171,            0.019547,           0.0093785,           0.0038052,             0.99486,             0.99424,             0.99493,             0.87909,            0.012259,           0.0047316,           0.0013889,            0.008317,            0.008317,            0.008317
                 172,            0.018843,           0.0088622,           0.0038173,             0.99593,             0.99794,             0.99493,             0.88179,            0.012452,           0.0046592,           0.0013111,           0.0083071,           0.0083071,           0.0083071
                 173,             0.01895,           0.0090635,           0.0045657,             0.99476,             0.99579,             0.99496,             0.88385,            0.012338,           0.0046945,           0.0013749,           0.0082972,           0.0082972,           0.0082972
                 174,            0.018523,           0.0088317,            0.004427,             0.99235,             0.99729,              0.9949,             0.88481,             0.01186,           0.0046498,           0.0013259,           0.0082873,           0.0082873,           0.0082873
                 175,            0.019219,           0.0088994,           0.0037193,             0.99668,              0.9958,             0.99494,             0.88209,            0.012129,           0.0046336,           0.0012132,           0.0082774,           0.0082774,           0.0082774
                 176,            0.019395,           0.0090175,            0.004142,             0.99495,             0.99883,             0.99497,             0.88985,            0.012101,           0.0045869,           0.0012849,           0.0082675,           0.0082675,           0.0082675
                 177,             0.01874,           0.0089033,           0.0041049,             0.99347,             0.99832,             0.99494,             0.88774,            0.011798,           0.0044915,           0.0013164,           0.0082576,           0.0082576,           0.0082576
                 178,            0.018541,           0.0085496,           0.0044476,             0.99545,             0.99637,             0.99493,              0.8885,            0.011857,           0.0045545,           0.0013561,           0.0082477,           0.0082477,           0.0082477
                 179,            0.018194,           0.0089648,           0.0040425,             0.99205,             0.99696,             0.99452,             0.88296,            0.012222,           0.0046957,           0.0014568,           0.0082378,           0.0082378,           0.0082378
                 180,            0.018268,           0.0085266,           0.0042588,             0.99447,             0.99375,              0.9948,             0.88847,            0.011959,           0.0047197,           0.0014105,           0.0082279,           0.0082279,           0.0082279
                 181,            0.018874,           0.0091082,           0.0045144,             0.99448,             0.99418,             0.99489,             0.88772,            0.012027,           0.0046179,           0.0014212,            0.008218,            0.008218,            0.008218
                 182,            0.018554,           0.0089304,           0.0038149,             0.99338,             0.99654,             0.99493,             0.88601,            0.012415,           0.0046334,           0.0013802,           0.0082081,           0.0082081,           0.0082081
                 183,            0.018982,           0.0087426,           0.0037345,             0.99674,             0.99618,             0.99498,             0.88459,            0.012299,           0.0046252,           0.0013401,           0.0081982,           0.0081982,           0.0081982
                 184,            0.018164,           0.0086304,           0.0033961,             0.99687,             0.99644,             0.99499,             0.89012,            0.012085,           0.0045763,           0.0012376,           0.0081883,           0.0081883,           0.0081883
                 185,            0.018303,           0.0090281,           0.0042468,             0.99473,             0.99723,             0.99498,             0.89057,            0.012219,           0.0045886,           0.0012179,           0.0081784,           0.0081784,           0.0081784
                 186,            0.018171,           0.0084903,           0.0037092,             0.99417,             0.99782,             0.99492,             0.88559,            0.011916,           0.0045023,           0.0012575,           0.0081685,           0.0081685,           0.0081685
                 187,            0.018445,           0.0088479,           0.0043401,             0.99335,             0.99697,             0.99487,             0.89118,             0.01193,           0.0045532,            0.001301,           0.0081586,           0.0081586,           0.0081586
                 188,            0.018086,           0.0088431,           0.0046515,             0.99378,             0.99587,             0.99488,             0.88656,            0.012164,           0.0046392,           0.0013987,           0.0081487,           0.0081487,           0.0081487
                 189,            0.017902,           0.0088736,            0.004253,             0.99133,             0.99595,             0.99481,             0.88548,             0.01189,           0.0045836,           0.0012181,           0.0081388,           0.0081388,           0.0081388
                 190,            0.018282,           0.0089266,           0.0049672,             0.99453,             0.99548,             0.99493,             0.88347,            0.012173,           0.0046035,           0.0014288,           0.0081289,           0.0081289,           0.0081289
                 191,            0.018334,           0.0090845,           0.0044228,             0.99518,             0.99724,             0.99496,             0.88615,            0.011868,           0.0045545,           0.0013495,            0.008119,            0.008119,            0.008119
                 192,            0.018955,           0.0084871,           0.0046248,             0.99449,             0.99613,             0.99489,             0.88579,            0.012497,           0.0046043,           0.0013533,           0.0081091,           0.0081091,           0.0081091
                 193,            0.018538,           0.0087901,           0.0044553,              0.9932,             0.99516,             0.99483,             0.89299,             0.01215,             0.00464,           0.0013854,           0.0080992,           0.0080992,           0.0080992
                 194,            0.018624,           0.0089228,           0.0047233,             0.99148,             0.99865,             0.99485,             0.89479,            0.011907,           0.0044947,           0.0013592,           0.0080893,           0.0080893,           0.0080893
                 195,            0.018279,           0.0088432,           0.0042762,              0.9971,             0.99324,             0.99473,             0.88655,            0.011847,           0.0044369,            0.001291,           0.0080794,           0.0080794,           0.0080794
                 196,            0.018484,           0.0084486,           0.0038342,             0.99468,             0.99568,             0.99486,             0.89101,            0.011978,           0.0044581,           0.0015392,           0.0080695,           0.0080695,           0.0080695
                 197,            0.018006,           0.0085426,           0.0038532,             0.99473,             0.99574,             0.99487,             0.89251,            0.011914,           0.0045388,           0.0012028,           0.0080596,           0.0080596,           0.0080596
                 198,             0.01853,           0.0086258,           0.0036753,             0.99128,             0.99658,             0.99485,             0.89681,            0.011749,           0.0045295,           0.0012855,           0.0080497,           0.0080497,           0.0080497
                 199,            0.018437,           0.0085539,           0.0044907,              0.9948,             0.99857,              0.9949,             0.89452,            0.011691,           0.0044766,           0.0012526,           0.0080398,           0.0080398,           0.0080398
                 200,            0.018217,           0.0083634,            0.003807,             0.99481,              0.9977,             0.99486,             0.90036,            0.011427,           0.0044728,           0.0013472,           0.0080299,           0.0080299,           0.0080299
                 201,            0.017896,           0.0086043,           0.0038508,              0.9966,             0.99636,              0.9949,             0.89761,            0.011008,           0.0044412,           0.0013183,             0.00802,             0.00802,             0.00802
                 202,            0.018662,           0.0085593,           0.0037952,             0.99438,             0.99492,             0.99477,             0.89859,            0.011313,           0.0046405,           0.0013289,           0.0080101,           0.0080101,           0.0080101
                 203,            0.017619,           0.0088546,           0.0039972,             0.99506,             0.99393,             0.99476,             0.89837,            0.010991,           0.0043332,            0.001512,           0.0080002,           0.0080002,           0.0080002
                 204,            0.018217,           0.0084432,           0.0035373,             0.99623,             0.99414,             0.99488,             0.89503,            0.011332,            0.004325,           0.0013862,           0.0079903,           0.0079903,           0.0079903
                 205,            0.017646,           0.0082665,           0.0031799,             0.99458,              0.9953,             0.99484,              0.8885,            0.011318,           0.0044407,            0.001244,           0.0079804,           0.0079804,           0.0079804
                 206,            0.017808,           0.0083191,           0.0039295,             0.99343,              0.9975,             0.99495,             0.89707,            0.011071,           0.0042994,           0.0011589,           0.0079705,           0.0079705,           0.0079705
                 207,            0.017332,           0.0083816,           0.0036079,             0.99751,             0.99606,             0.99496,             0.89886,            0.010909,           0.0042779,           0.0011985,           0.0079606,           0.0079606,           0.0079606
                 208,            0.018064,           0.0085769,           0.0039264,             0.99607,             0.99757,             0.99489,             0.89526,            0.011053,            0.004328,           0.0011577,           0.0079507,           0.0079507,           0.0079507
                 209,            0.017435,            0.008397,           0.0037319,             0.99381,             0.99608,              0.9949,             0.90276,            0.011028,            0.004332,           0.0011827,           0.0079408,           0.0079408,           0.0079408
                 210,            0.018237,           0.0084906,              0.0034,             0.99537,             0.99817,             0.99498,             0.90301,            0.010721,           0.0042215,           0.0011362,           0.0079309,           0.0079309,           0.0079309
                 211,            0.017319,           0.0083137,           0.0034404,             0.99632,             0.99652,             0.99497,             0.90368,            0.010813,           0.0042987,           0.0011992,            0.007921,            0.007921,            0.007921
                 212,            0.018127,           0.0086114,           0.0034565,             0.99642,             0.99538,             0.99499,             0.90257,            0.010931,            0.004295,           0.0011922,           0.0079111,           0.0079111,           0.0079111
                 213,            0.017281,           0.0082921,           0.0031596,             0.99388,             0.99688,             0.99498,             0.90428,            0.010857,           0.0042641,           0.0012167,           0.0079012,           0.0079012,           0.0079012
                 214,            0.017376,           0.0081036,            0.003482,             0.99447,             0.99601,             0.99495,              0.9028,            0.011045,           0.0042616,           0.0011854,           0.0078913,           0.0078913,           0.0078913
                 215,            0.017179,           0.0082512,           0.0036044,             0.99705,             0.99754,             0.99497,             0.90713,            0.010795,           0.0042992,           0.0011576,           0.0078814,           0.0078814,           0.0078814
                 216,            0.017459,           0.0082853,           0.0033896,             0.99422,             0.99847,             0.99495,             0.90104,            0.010886,           0.0042955,           0.0011486,           0.0078715,           0.0078715,           0.0078715
                 217,            0.016975,           0.0083767,           0.0033191,             0.99715,             0.99666,             0.99499,             0.90448,            0.010816,           0.0042432,           0.0011411,           0.0078616,           0.0078616,           0.0078616
                 218,            0.017258,           0.0083373,           0.0031065,             0.99618,             0.99735,             0.99499,              0.9116,            0.010954,           0.0042407,           0.0011148,           0.0078517,           0.0078517,           0.0078517
                 219,            0.016731,           0.0082382,           0.0031654,             0.99464,             0.99848,             0.99499,             0.90474,            0.010634,           0.0042338,           0.0010836,           0.0078418,           0.0078418,           0.0078418
                 220,            0.017121,             0.00818,           0.0037836,             0.99617,              0.9982,             0.99497,             0.90452,            0.010884,           0.0042638,           0.0012119,           0.0078319,           0.0078319,           0.0078319
                 221,            0.016899,           0.0082225,           0.0036785,             0.99537,             0.99736,             0.99499,             0.90921,            0.010578,           0.0041829,           0.0012543,            0.007822,            0.007822,            0.007822
                 222,            0.017083,           0.0082434,            0.003212,              0.9917,             0.99752,             0.99488,             0.91099,            0.010709,           0.0042225,           0.0012633,           0.0078121,           0.0078121,           0.0078121
                 223,            0.017489,           0.0082356,           0.0040359,             0.99179,              0.9983,             0.99492,             0.90524,            0.010768,            0.004288,           0.0012223,           0.0078022,           0.0078022,           0.0078022
                 224,            0.017939,            0.008681,           0.0039174,             0.99401,             0.99619,             0.99495,             0.90426,            0.011137,             0.00428,           0.0012765,           0.0077923,           0.0077923,           0.0077923
                 225,            0.016914,           0.0082745,            0.004384,             0.99774,             0.99505,             0.99499,              0.9101,            0.010677,           0.0041791,           0.0012363,           0.0077824,           0.0077824,           0.0077824
                 226,            0.016803,           0.0080373,           0.0030663,             0.99528,             0.99705,             0.99499,             0.90766,             0.01065,            0.004098,           0.0011411,           0.0077725,           0.0077725,           0.0077725
                 227,            0.017496,            0.008161,           0.0034613,             0.99248,             0.99653,             0.99483,             0.90821,            0.010833,           0.0042123,           0.0012348,           0.0077626,           0.0077626,           0.0077626
                 228,             0.01674,           0.0083401,           0.0037208,             0.99575,             0.99638,             0.99487,             0.91159,            0.010848,           0.0042141,           0.0012112,           0.0077527,           0.0077527,           0.0077527
                 229,            0.016908,           0.0083303,           0.0037879,             0.99433,             0.99732,             0.99497,             0.91115,            0.010461,           0.0041223,           0.0012507,           0.0077428,           0.0077428,           0.0077428
                 230,            0.016816,            0.007913,            0.003797,             0.99623,             0.99734,             0.99496,             0.91399,            0.010486,           0.0040769,           0.0011199,           0.0077329,           0.0077329,           0.0077329
                 231,            0.016646,           0.0082796,           0.0034273,              0.9956,             0.99803,             0.99493,             0.91083,            0.010254,           0.0041398,           0.0010857,            0.007723,            0.007723,            0.007723
                 232,            0.017169,            0.008224,             0.00328,             0.99757,             0.99783,             0.99499,             0.91098,            0.010164,           0.0040894,           0.0011066,           0.0077131,           0.0077131,           0.0077131
                 233,            0.016202,            0.008079,           0.0034996,             0.99499,              0.9981,             0.99495,             0.91467,            0.010039,           0.0040538,           0.0011329,           0.0077032,           0.0077032,           0.0077032
                 234,            0.016643,           0.0080106,           0.0038917,             0.99621,             0.99769,             0.99498,             0.91223,            0.010223,            0.004046,           0.0011435,           0.0076933,           0.0076933,           0.0076933
                 235,            0.016878,           0.0080537,           0.0037979,             0.99737,             0.99692,             0.99499,             0.91228,            0.010331,           0.0040316,           0.0011215,           0.0076834,           0.0076834,           0.0076834
                 236,            0.016712,           0.0077327,           0.0034897,             0.99515,              0.9978,             0.99498,             0.91086,            0.010457,           0.0040933,           0.0011771,           0.0076735,           0.0076735,           0.0076735
                 237,            0.016897,           0.0080436,              0.0032,             0.99048,             0.99762,             0.99491,             0.91497,            0.010323,           0.0041402,            0.001205,           0.0076636,           0.0076636,           0.0076636
                 238,            0.016523,           0.0079906,           0.0035512,             0.99581,             0.99499,             0.99495,             0.91386,             0.01019,           0.0040949,           0.0011047,           0.0076537,           0.0076537,           0.0076537
                 239,            0.016844,           0.0080258,           0.0032099,             0.99335,             0.99398,             0.99485,             0.91341,            0.010108,           0.0041545,           0.0011687,           0.0076438,           0.0076438,           0.0076438
                 240,            0.016969,           0.0080639,           0.0039634,             0.99605,             0.99578,              0.9948,             0.91145,            0.010316,           0.0041828,           0.0012404,           0.0076339,           0.0076339,           0.0076339
                 241,             0.01622,           0.0078192,           0.0030549,             0.99519,             0.99496,             0.99485,              0.9148,            0.010204,            0.004086,           0.0011588,            0.007624,            0.007624,            0.007624
                 242,            0.017209,           0.0079997,           0.0030568,             0.99413,             0.99687,             0.99497,             0.90784,            0.010422,           0.0041028,           0.0011325,           0.0076141,           0.0076141,           0.0076141
                 243,              0.0163,           0.0079181,           0.0032451,             0.99748,             0.99463,             0.99497,             0.91385,            0.010265,           0.0041378,           0.0012311,           0.0076042,           0.0076042,           0.0076042
                 244,            0.016643,           0.0079338,           0.0028117,             0.99576,             0.99672,             0.99493,             0.91388,            0.010346,           0.0040716,           0.0012335,           0.0075943,           0.0075943,           0.0075943
                 245,            0.016577,           0.0077554,           0.0029106,             0.99564,             0.99778,             0.99497,             0.91581,            0.010324,           0.0040976,           0.0012003,           0.0075844,           0.0075844,           0.0075844
                 246,            0.016459,           0.0078804,           0.0033482,             0.99582,              0.9987,             0.99498,             0.91921,           0.0099913,           0.0039689,           0.0011737,           0.0075745,           0.0075745,           0.0075745
                 247,             0.01687,           0.0082929,           0.0034157,             0.99636,             0.99765,               0.995,             0.91571,            0.010247,           0.0040488,           0.0011284,           0.0075646,           0.0075646,           0.0075646
                 248,            0.016549,            0.007682,            0.003417,             0.99481,             0.99749,             0.99497,             0.91479,            0.010157,            0.004018,           0.0011419,           0.0075547,           0.0075547,           0.0075547
                 249,            0.017194,           0.0078301,           0.0038948,             0.99743,             0.99575,             0.99498,             0.91488,            0.010449,           0.0040284,            0.001155,           0.0075448,           0.0075448,           0.0075448
                 250,            0.016645,           0.0080021,           0.0034278,             0.99776,             0.99691,             0.99493,               0.923,            0.010275,           0.0040028,           0.0011607,           0.0075349,           0.0075349,           0.0075349
                 251,            0.015821,           0.0076167,           0.0028459,             0.99756,             0.99622,             0.99494,             0.92301,            0.010118,           0.0039514,           0.0010969,            0.007525,            0.007525,            0.007525
                 252,            0.016487,            0.008119,           0.0033628,             0.99564,             0.99738,             0.99494,             0.91344,            0.010044,           0.0039901,           0.0010286,           0.0075151,           0.0075151,           0.0075151
                 253,            0.016285,           0.0077374,           0.0033217,             0.99639,             0.99892,             0.99499,             0.92034,           0.0099854,           0.0039796,            0.001056,           0.0075052,           0.0075052,           0.0075052
                 254,            0.016876,            0.008206,           0.0036507,             0.99675,               0.999,             0.99497,             0.92041,           0.0099955,           0.0039617,           0.0011207,           0.0074953,           0.0074953,           0.0074953
                 255,              0.0163,           0.0079159,           0.0041089,             0.99591,             0.99833,              0.9949,             0.91729,            0.010193,           0.0040237,           0.0010974,           0.0074854,           0.0074854,           0.0074854
                 256,            0.016229,           0.0083309,           0.0037744,             0.99697,              0.9982,             0.99499,              0.9162,            0.010215,           0.0041162,           0.0010525,           0.0074755,           0.0074755,           0.0074755
                 257,            0.016451,           0.0078698,           0.0031712,             0.99581,             0.99649,             0.99497,              0.9178,             0.01016,           0.0039833,           0.0010188,           0.0074656,           0.0074656,           0.0074656
                 258,             0.01629,           0.0078407,            0.003377,              0.9963,             0.99868,             0.99497,             0.91676,            0.010098,           0.0039634,           0.0010551,           0.0074557,           0.0074557,           0.0074557
                 259,            0.016233,           0.0079076,           0.0032481,             0.99602,             0.99713,             0.99496,             0.92243,           0.0098977,           0.0039889,           0.0010786,           0.0074458,           0.0074458,           0.0074458
                 260,            0.016506,           0.0080391,            0.003473,             0.99481,             0.99819,             0.99498,             0.92532,           0.0098111,           0.0039306,           0.0010494,           0.0074359,           0.0074359,           0.0074359
                 261,            0.016216,           0.0080298,           0.0033547,             0.99576,             0.99812,             0.99495,             0.91662,            0.010105,           0.0039253,           0.0010362,            0.007426,            0.007426,            0.007426
                 262,            0.016912,           0.0082469,            0.003692,             0.99682,             0.99815,             0.99499,             0.91933,            0.010127,           0.0040122,           0.0010633,           0.0074161,           0.0074161,           0.0074161
                 263,            0.016154,           0.0079377,           0.0032248,             0.99703,             0.99774,             0.99495,             0.91533,           0.0099388,           0.0040086,           0.0011222,           0.0074062,           0.0074062,           0.0074062
                 264,            0.016065,           0.0077631,           0.0032398,             0.99474,             0.99774,             0.99494,             0.91854,           0.0099622,           0.0039835,           0.0011867,           0.0073963,           0.0073963,           0.0073963
                 265,            0.016492,           0.0080146,           0.0033442,             0.99481,             0.99794,             0.99495,             0.91738,            0.010262,           0.0040435,           0.0011134,           0.0073864,           0.0073864,           0.0073864
                 266,            0.015788,           0.0078003,           0.0027298,             0.99426,             0.99844,             0.99469,              0.9211,             0.01005,           0.0039601,           0.0010539,           0.0073765,           0.0073765,           0.0073765
                 267,            0.016333,           0.0077323,           0.0035331,             0.99656,             0.99632,             0.99489,             0.91916,            0.010029,            0.004001,           0.0010538,           0.0073666,           0.0073666,           0.0073666
                 268,            0.016341,           0.0083675,           0.0029301,             0.99503,             0.99803,             0.99496,             0.91969,           0.0098341,            0.003984,           0.0011083,           0.0073567,           0.0073567,           0.0073567
                 269,            0.016108,           0.0076419,           0.0032828,              0.9981,             0.99684,             0.99498,             0.92144,           0.0095326,           0.0038548,           0.0010296,           0.0073468,           0.0073468,           0.0073468
                 270,            0.016132,               0.008,           0.0029467,             0.99724,             0.99751,             0.99499,             0.92173,           0.0096631,           0.0039287,           0.0010028,           0.0073369,           0.0073369,           0.0073369
                 271,            0.015594,             0.00769,           0.0029887,             0.99569,             0.99894,               0.995,             0.92342,           0.0096065,           0.0038295,           0.0010529,            0.007327,            0.007327,            0.007327
                 272,            0.016367,            0.008085,           0.0030627,             0.99557,             0.99818,             0.99498,             0.92125,           0.0096901,           0.0038511,           0.0010803,           0.0073171,           0.0073171,           0.0073171
                 273,            0.016067,           0.0076848,           0.0029246,             0.99668,             0.99619,             0.99499,             0.92645,           0.0096003,           0.0038876,            0.001012,           0.0073072,           0.0073072,           0.0073072
                 274,            0.015994,           0.0076474,           0.0028164,             0.99725,             0.99702,             0.99497,             0.92313,           0.0096361,           0.0038625,           0.0010231,           0.0072973,           0.0072973,           0.0072973
                 275,            0.015271,           0.0074035,           0.0025723,             0.99648,             0.99758,             0.99495,             0.92442,            0.009468,           0.0038188,           0.0011072,           0.0072874,           0.0072874,           0.0072874
                 276,            0.015592,             0.00747,           0.0026255,             0.99529,             0.99906,             0.99489,             0.92452,           0.0095662,           0.0038672,           0.0012119,           0.0072775,           0.0072775,           0.0072775
                 277,             0.01592,           0.0079339,           0.0027062,             0.99541,             0.99869,             0.99491,             0.92468,           0.0095255,           0.0038177,           0.0012172,           0.0072676,           0.0072676,           0.0072676
                 278,            0.015596,           0.0076053,           0.0026295,              0.9964,             0.99847,             0.99495,             0.93017,           0.0093181,           0.0037423,           0.0010807,           0.0072577,           0.0072577,           0.0072577
                 279,            0.016185,           0.0079041,           0.0031341,             0.99565,             0.99812,             0.99494,             0.93048,           0.0095557,           0.0037529,           0.0010388,           0.0072478,           0.0072478,           0.0072478
                 280,            0.015546,           0.0075701,           0.0031104,             0.99668,             0.99625,             0.99497,             0.92801,            0.009283,           0.0037735,           0.0010659,           0.0072379,           0.0072379,           0.0072379
                 281,            0.015541,            0.007622,            0.002732,             0.99622,             0.99733,             0.99497,             0.93007,           0.0093603,           0.0036981,           0.0010187,            0.007228,            0.007228,            0.007228
                 282,             0.01542,           0.0073011,           0.0028331,             0.99671,             0.99831,             0.99499,             0.92958,           0.0094376,           0.0036901,          0.00099235,           0.0072181,           0.0072181,           0.0072181
                 283,            0.015625,           0.0074988,           0.0029037,             0.99735,             0.99683,             0.99499,             0.92774,           0.0093642,           0.0036647,           0.0010073,           0.0072082,           0.0072082,           0.0072082
                 284,            0.015506,           0.0078911,           0.0026965,             0.99786,             0.99755,             0.99499,             0.93033,           0.0091525,           0.0037423,          0.00099778,           0.0071983,           0.0071983,           0.0071983
                 285,            0.015492,           0.0078691,           0.0027894,             0.99546,              0.9986,             0.99499,             0.92991,           0.0090851,           0.0038245,            0.001002,           0.0071884,           0.0071884,           0.0071884
                 286,            0.015024,           0.0074917,           0.0024869,             0.99606,             0.99811,             0.99499,             0.92968,           0.0091279,           0.0038369,          0.00097429,           0.0071785,           0.0071785,           0.0071785
                 287,            0.016047,           0.0074417,           0.0029585,             0.99662,             0.99833,             0.99497,             0.93512,           0.0091012,           0.0037836,          0.00099408,           0.0071686,           0.0071686,           0.0071686
                 288,             0.01558,           0.0075664,           0.0033333,             0.99787,             0.99713,               0.995,             0.93362,           0.0090203,           0.0037613,           0.0010878,           0.0071587,           0.0071587,           0.0071587
                 289,            0.015545,           0.0076372,           0.0026235,             0.99624,              0.9983,             0.99497,              0.9322,            0.009026,           0.0037032,           0.0010891,           0.0071488,           0.0071488,           0.0071488
                 290,            0.014985,           0.0073528,           0.0026596,             0.99609,             0.99823,             0.99498,             0.93328,           0.0090817,           0.0036561,           0.0011185,           0.0071389,           0.0071389,           0.0071389
                 291,            0.014646,           0.0073654,           0.0028266,             0.99624,             0.99886,             0.99499,             0.93341,           0.0089435,           0.0036547,           0.0010406,            0.007129,            0.007129,            0.007129
                 292,            0.015839,            0.007514,            0.002472,             0.99747,             0.99742,             0.99493,             0.92839,           0.0091052,           0.0036789,          0.00099676,           0.0071191,           0.0071191,           0.0071191
                 293,            0.015065,           0.0073679,           0.0023685,             0.99434,             0.99929,             0.99496,             0.93148,           0.0091219,           0.0036786,           0.0010025,           0.0071092,           0.0071092,           0.0071092
                 294,            0.015859,           0.0075784,           0.0027148,             0.99594,             0.99775,             0.99499,             0.93028,           0.0090623,           0.0037292,           0.0010294,           0.0070993,           0.0070993,           0.0070993
                 295,            0.015685,           0.0075964,           0.0027958,             0.99648,             0.99864,               0.995,             0.92986,           0.0089653,           0.0036778,           0.0010503,           0.0070894,           0.0070894,           0.0070894
                 296,            0.015347,           0.0073082,           0.0024509,             0.99726,              0.9973,               0.995,             0.93409,           0.0088986,           0.0036556,           0.0010343,           0.0070795,           0.0070795,           0.0070795
                 297,            0.014768,           0.0074919,           0.0024428,             0.99597,             0.99808,             0.99499,              0.9345,           0.0088788,           0.0036813,           0.0010066,           0.0070696,           0.0070696,           0.0070696
                 298,            0.014917,           0.0071029,           0.0027038,             0.99707,             0.99713,             0.99499,             0.93471,           0.0089287,            0.003663,          0.00098144,           0.0070597,           0.0070597,           0.0070597
                 299,            0.014986,           0.0075303,           0.0028319,             0.99645,             0.99878,             0.99499,             0.93628,           0.0088872,           0.0036603,           0.0010036,           0.0070498,           0.0070498,           0.0070498
                 300,            0.015233,           0.0075962,           0.0029968,             0.99632,             0.99914,               0.995,             0.93705,           0.0088165,           0.0036087,          0.00095836,           0.0070399,           0.0070399,           0.0070399
                 301,             0.01512,           0.0076214,           0.0030008,             0.99677,             0.99821,             0.99499,             0.93672,           0.0088081,            0.003544,          0.00098327,             0.00703,             0.00703,             0.00703
                 302,            0.014894,           0.0074702,           0.0031935,             0.99429,             0.99828,             0.99499,             0.93552,           0.0087742,           0.0035373,           0.0010107,           0.0070201,           0.0070201,           0.0070201
                 303,            0.014972,           0.0074593,            0.002818,             0.99548,             0.99921,             0.99499,             0.93474,           0.0089993,           0.0036129,          0.00098908,           0.0070102,           0.0070102,           0.0070102
                 304,             0.01516,           0.0075454,           0.0020706,             0.99539,             0.99832,             0.99497,             0.93338,           0.0089855,           0.0036399,          0.00097476,           0.0070003,           0.0070003,           0.0070003
                 305,            0.015312,            0.007604,           0.0032671,             0.99428,             0.99942,             0.99496,             0.93789,             0.00899,           0.0035957,          0.00099074,           0.0069904,           0.0069904,           0.0069904
                 306,            0.014729,           0.0072852,           0.0029587,              0.9953,             0.99826,             0.99495,              0.9379,           0.0087117,           0.0035337,          0.00098211,           0.0069805,           0.0069805,           0.0069805
                 307,            0.015536,           0.0076233,           0.0024547,             0.99707,             0.99668,             0.99493,             0.93588,           0.0088676,            0.003561,          0.00094392,           0.0069706,           0.0069706,           0.0069706
                 308,            0.015158,           0.0072066,           0.0025197,             0.99576,              0.9982,             0.99492,             0.93502,           0.0087363,           0.0035655,          0.00094629,           0.0069607,           0.0069607,           0.0069607
                 309,            0.015242,           0.0074022,           0.0028442,             0.99684,             0.99726,             0.99491,             0.93729,           0.0086373,            0.003598,          0.00095674,           0.0069508,           0.0069508,           0.0069508
